timestamp(Asia/Seoul),score,temp(°C),humid,co2,voc,pm25,light,noise
2019-10-04 1:00,64,26.4,54.3,4605,627.3,9.1,0,50.3
2019-10-04 1:15,64,26.4,54.5,4442,598.2,9.4,0,50.3
2019-10-04 1:30,64.5,26.3,54.6,4390.1,589.2,9.3,0,50.3
2019-10-04 1:45,64.9,26.3,54.7,4325.9,581.9,9.2,0,50.3
2019-10-04 2:00,64.9,26.3,54.7,4267.4,578.1,9,0,50.3
2019-10-04 2:15,65,26.2,54.8,4232.2,575.6,9,0,50.3
2019-10-04 2:30,65,26.2,54.9,4137,567.9,9,0,50.3
2019-10-04 2:45,65,26.2,55.1,4004.4,558,9.2,0,50.3
2019-10-04 3:00,65,26.2,55.2,3920.4,555.5,9.1,0,50.3
2019-10-04 3:15,65.2,26.1,55.5,3717.8,535.5,9.8,172.4,53.3
2019-10-04 3:30,70,25.6,52.8,2896.6,439.5,12.5,394.4,52.6
2019-10-04 3:45,75.6,25,50,2294.3,365.4,14.6,396.2,53.3
2019-10-04 4:00,76.2,24.8,56.4,1533.4,277.6,21.1,181.4,50.9
2019-10-04 4:15,75.5,24.9,61.9,1072.6,224.9,24.3,0,50.5
2019-10-04 4:30,76,25.2,62.2,941.9,192.4,25.9,0,50.6
2019-10-04 4:45,76.5,25.2,63.2,786.6,151.6,27.4,0,50.6
2019-10-04 5:00,77,25.4,62.9,756.1,142.8,27.6,0,50.5
2019-10-04 5:15,77.7,25.3,65,552.6,71.2,31.1,0,50.5
2019-10-04 5:30,78.1,25.4,65.3,479.9,49.5,32.4,0,50.8
2019-10-04 5:45,78.3,25.3,66,455.8,39.1,32.1,0,51.5
2019-10-04 6:00,78.6,25.2,66.7,424.6,27.7,31.6,0,50.8
2019-10-04 6:15,78.8,25.3,66.5,418,27.8,30.6,0,50.6
2019-10-04 6:30,79.4,24.1,72.3,421.2,52.8,27.5,8.9,51.6
2019-10-04 6:45,79,23.4,75.6,422.8,67.8,25.5,0.7,51.4
2019-10-04 7:00,80.1,23.5,74.6,416.3,56.9,22.6,6.3,51.5
2019-10-04 7:15,80.5,23.5,73.9,407.5,36.2,21.7,242.6,51.3
2019-10-04 7:30,80.9,23.6,73.4,400.4,25,20.5,419.1,52.2
2019-10-04 7:45,81.4,23.7,72.5,408.3,22,19.9,428.4,52.3
2019-10-04 8:00,82.5,23.6,69.3,440.3,20,19.2,427.1,52.5
2019-10-04 8:15,83.2,24.3,66.6,481.1,20.2,18.4,434.5,51.9
2019-10-04 8:30,82,25.1,66.7,474.5,21.3,18.1,444.3,52.1
2019-10-04 8:45,81.9,24.9,67.3,549.5,48.3,16.1,449.2,52
2019-10-04 9:00,83.2,25.2,63.1,603.5,50.8,14.9,473.7,52.4
2019-10-04 9:15,84.2,25.3,61.5,642.9,48.8,14.6,498.8,52.6
2019-10-04 9:30,83.5,25.6,60.9,705.1,69.1,14,548,52.1
2019-10-04 9:45,79.6,25.5,63.6,845.7,121.4,12.8,611.7,52.6
2019-10-04 10:00,80.1,25.8,61.2,942,147.1,11.8,666.8,52.9
2019-10-04 10:15,76.8,26.5,56.8,1071.7,342.4,11.2,732,52.3
2019-10-04 10:30,75.7,27.2,53.5,1192.5,353.8,10.8,759.5,52.1
2019-10-04 10:45,75,28.1,49.9,1403.5,353.2,10.1,794,52.4
2019-10-04 11:00,75,28.7,47.7,1551.7,315,9.3,823,52.1
2019-10-04 11:15,74.4,29.1,46,1675.8,293.3,8.9,831.5,52.4
2019-10-04 11:30,73.5,29.4,43.8,1781.3,302.1,8.5,850.5,52.4
2019-10-04 11:45,72.5,29.6,40.9,1788.8,276.5,8.3,865.6,51.9
2019-10-04 12:00,70.8,29.6,39.1,1797.8,257.4,8,849.7,52
2019-10-04 12:15,70,29.7,38.2,1787.3,242.4,7.9,854.1,51.8
2019-10-04 12:30,69.5,29.7,37.6,1793.7,230.8,8.1,800.3,51.9
2019-10-04 12:45,69.2,29.7,37.5,1822.7,231.6,7.8,683.2,52.2
2019-10-04 13:00,69,29.6,37.6,1899.8,249.9,7.6,767.1,52.3
2019-10-04 13:15,68.3,29.6,38,2041.1,268.3,7.5,736.5,52.4
2019-10-04 13:30,68.7,29.4,38.7,2162.7,270.7,7.7,440.9,52.9
2019-10-04 13:45,70.3,29,41.4,2364.3,303.7,7.9,488.9,52.8
2019-10-04 14:00,70,29.1,42.9,2486.5,323.8,8,612.2,52.9
2019-10-04 14:15,69.5,29.1,41.8,2571.7,307,7.7,690.6,53.3
2019-10-04 14:30,68.8,28.7,41,2676,303.4,7.7,595.9,53.8
2019-10-04 14:45,67.3,28.4,40.8,2924,342.7,7.3,529,53.9
2019-10-04 15:00,67,28.2,40.8,3175.4,371.4,7.1,503.3,53.8
2019-10-04 15:15,68.1,27.6,41.5,3405.6,375.3,6.8,471.1,53.6
2019-10-04 15:30,68.6,27.2,41.7,3664.3,387.9,6.7,457.5,53.4
2019-10-04 15:45,69.1,26.8,41.9,3951.3,400.6,6.4,431.2,53.2
2019-10-04 16:00,70.2,26.4,42.2,4181,411.2,6,426.8,53.5
2019-10-04 16:15,72.8,25.8,42.8,4363.1,418.9,5.8,428.7,53.4
2019-10-04 16:30,73.9,25.4,43.3,4524.6,488.3,5.6,422.8,53.3
2019-10-04 16:45,73.8,25.5,43.1,4574.5,485,5.7,411.6,53.7
2019-10-04 17:00,74.1,25.4,43.3,4667,485.1,5.6,397.5,53.3
2019-10-04 17:15,75,25.1,44,4756.8,490.2,5.4,389.2,53.2
2019-10-04 17:30,72.1,25.2,50.3,4776.4,523.6,5.9,389.9,52.9
2019-10-04 17:45,70.8,25.5,51.1,4745.7,520.1,6.2,389.4,53.2
2019-10-04 18:00,70.6,25.7,50.3,4716.7,510,6.6,389.9,53.1
2019-10-04 18:15,71.3,25.8,48.8,4709.4,506.1,6.8,390.9,52.8
2019-10-04 18:30,71.2,26,47.2,4779.8,504.6,6.7,389.6,52.6
2019-10-04 18:45,71.3,26,44.6,4788.9,495.9,6.7,387.2,53
2019-10-04 19:00,71.4,26,44.6,4901.4,509.9,6.6,383.7,53.5
2019-10-04 19:15,70.6,26.1,46.7,4937,527.7,7,386,52.9
2019-10-04 19:30,70.2,26,48.8,4998.3,550.5,6.9,383,52.7
2019-10-04 19:45,70.4,25.9,48.8,5000,559.7,7.4,384,52.6
2019-10-04 20:00,69.8,25.8,50.1,5000,572.9,7.6,383.5,53.4
2019-10-04 20:15,70.5,25.4,50.9,5000,585.7,8.8,384.6,53.3
2019-10-04 20:30,70.9,25,52.2,5000,623.8,8.8,388,53.3
2019-10-04 20:45,69.6,25,51.7,5000,823.3,9.1,388,52.7
2019-10-04 21:00,70.2,25.1,50.8,5000,789.6,9.5,389,52.9
2019-10-04 21:15,70.2,25.2,50.2,5000,799.2,10.3,389.4,53
2019-10-04 21:30,70.2,25,50.4,5000,838.9,10.6,387.6,53
2019-10-04 21:45,70.6,25,49.8,5000,845.8,11.2,392.3,53.3
2019-10-04 22:00,70.6,24.9,49.8,5000,833.9,12.1,392.9,53
2019-10-04 22:15,71.2,24.7,49.4,5000,820.3,12.5,395.1,52.3
2019-10-04 22:30,72.3,24.8,48.3,5000,805.6,12.5,395.1,52.2
2019-10-04 22:45,72.7,24.5,48.1,5000,784.8,12.9,396,52.1
2019-10-04 23:00,72.7,24.2,48.1,5000,779.4,13.2,394.3,52
2019-10-04 23:15,72.7,24.2,47.9,5000,773.4,13.3,394.9,52.3
2019-10-04 23:30,72.7,24.2,47.7,5000,756.2,13.7,395.2,51.3
2019-10-04 23:45,71.5,25.1,47.4,5000,746.1,13.9,394.5,50.8
2019-10-05 0:00,70.4,25.5,47,5000,698.1,14.2,334.4,50.5
2019-10-05 0:15,68.7,25.9,46.3,5000,684.5,14.3,0,50.2
2019-10-05 0:30,68.3,26,46.4,5000,684.6,14.5,0,50.3
2019-10-05 0:45,68.1,26,46.5,5000,686.5,14.5,0,50.3
2019-10-05 1:00,68.1,26,46.7,5000,670.9,14.7,0,50.3
2019-10-05 1:15,68.1,26,47.1,4997.8,652.3,14.9,0,50.3
2019-10-05 1:30,68.1,26,47.5,4941.1,634.2,15.3,0,50.3
2019-10-05 1:45,68.1,26,47.8,4833.9,612.4,15.7,0,50.3
2019-10-05 2:00,68,26,48.1,4754.8,617.1,16,0,50.3
2019-10-05 2:15,67.9,26,48.2,4686.5,586.7,16.1,0,50.3
2019-10-05 2:30,67.8,26,48.4,4604.8,582,16.2,0,50.3
2019-10-05 2:45,67.5,26,48.6,4538.9,577.6,16.4,0,50.3
2019-10-05 3:00,67.1,26,48.8,4452.1,573.7,16.6,0,50.7
2019-10-05 3:15,65.7,25.7,51.9,3789.8,535.7,20.3,396.7,53
2019-10-05 3:30,68.2,25.4,49.6,3115.9,464.4,25.1,362,52.9
2019-10-05 3:45,68.8,25.3,50.5,2538.7,429.2,29.9,0,50.7
2019-10-05 4:00,68.8,25.5,53,1993.8,389,34.2,0,50.5
2019-10-05 4:15,68.8,25.6,54.2,1706.3,361.1,35.9,0,50.5
2019-10-05 4:30,69,25.7,54.5,1575,345.7,36.3,0,50.3
2019-10-05 4:45,68.9,25.8,54.7,1487.6,335.2,36.3,0,50.4
2019-10-05 5:00,69.8,25.7,55.6,1377.6,317.6,36.8,0,50.4
2019-10-05 5:15,71,25.6,56.1,1314.2,305.6,36.1,0,50.4
2019-10-05 5:30,71.7,25.6,56.2,1281.5,297.1,35.4,0,50.3
2019-10-05 5:45,72.4,25.6,56.2,1209.1,278.3,35.4,0,50.3
2019-10-05 6:00,73.8,25.7,56.4,1093,248.2,34.8,0,50.3
2019-10-05 6:15,74.9,25.7,56.6,1012.6,226.3,34.5,0,50.3
2019-10-05 6:30,77,25.4,59.5,876.8,198,32.1,0,51.8
2019-10-05 6:45,77,25.1,61.7,831.1,199.1,29.5,0.1,51.7
2019-10-05 7:00,78,25,62.2,786.8,180.2,27.8,3.3,51.7
2019-10-05 7:15,78.6,24.9,62.5,757.4,170,26.3,353.8,51.8
2019-10-05 7:30,78.9,25,62.5,764.1,173.4,24.3,410,51.6
2019-10-05 7:45,79.6,25,62.1,775.4,173.7,22.5,407.4,52
2019-10-05 8:00,82.1,25.1,59.2,795,165.9,21.1,408.3,52.2
2019-10-05 8:15,83.3,25.1,56.6,848.5,164.9,19.6,411.2,52.5
2019-10-05 8:30,85,25.1,53.4,855.7,161,18.1,409.9,51.9
2019-10-05 8:45,84.4,25,55.1,858.3,173,17.4,411.3,52
2019-10-05 9:00,81.8,25.6,56.2,903.9,183.1,16.9,413.5,51.3
2019-10-05 9:15,79.6,25.8,56.5,964.9,187.9,16.4,415.3,51.3
2019-10-05 9:30,77.9,26.1,57,970.5,174.3,16.7,423.1,51.4
2019-10-05 9:45,78.5,26,57.2,958.4,170.6,16.5,421.7,51.3
2019-10-05 10:00,77.6,26.1,57.6,999.4,186,16.3,413.3,51.6
2019-10-05 10:15,76,26.2,58.1,1073.1,208.9,15.1,413.5,51.7
2019-10-05 10:30,77.8,26,58.1,1056.8,189,14.2,419.8,51.9
2019-10-05 10:45,77.3,26.1,58.6,1117.4,206.8,13.2,442.9,51.8
2019-10-05 11:00,76.3,26.1,58.7,1200.6,222.8,12.6,437.2,51.8
2019-10-05 11:15,75.8,26.1,58.6,1268.8,233.2,11.9,444.1,51.7
2019-10-05 11:30,75.7,26.1,58.8,1313.8,245.7,11.4,438.4,51.5
2019-10-05 11:45,75.2,26.1,59.1,1343.6,249.2,11.2,435.9,51.8
2019-10-05 12:00,76,26.2,58.9,1279.7,215.6,11.1,482.9,51.9
2019-10-05 12:15,79.9,25.7,57.5,1209.3,194.5,11,451.2,51.6
2019-10-05 12:30,80.1,25.5,55.7,1324.7,213.8,10.2,457.5,52
2019-10-05 12:45,81.9,25.5,54.8,1239,176.2,9.5,459.6,52.2
2019-10-05 13:00,82.4,25.5,53.7,1263.2,185.7,9.2,447.3,52
2019-10-05 13:15,81,25.5,52.9,1371.9,221.1,8.4,472.7,52.5
2019-10-05 13:30,80.9,25.5,53.1,1384.8,222.6,8.5,512.2,52.6
2019-10-05 13:45,79.1,25.6,52.1,1557.8,259.2,8.5,476.1,52.6
2019-10-05 14:00,81.6,25.3,52,1452.1,234,8.6,511.1,53.5
2019-10-05 14:15,81.8,25.2,50.5,1595.1,256.5,8.8,488.8,53
2019-10-05 14:30,80.6,25,51.9,1691.2,270.3,8.1,464,53.2
2019-10-05 14:45,75.1,24.8,58.4,2032.5,349.1,7,437.8,53.2
2019-10-05 15:00,71.9,25,60.1,2339.5,379.8,6.4,457.6,52.8
2019-10-05 15:15,68.7,25.4,60.5,2639.6,400.3,5.9,454.7,53.3
2019-10-05 15:30,65.5,25.7,61.4,2879,422,5.3,430.5,52.8
2019-10-05 15:45,62.7,25.8,62.4,3133.8,445.5,5.1,440.3,52.7
2019-10-05 16:00,61.1,26,63,3317.8,466.3,5,443.7,52.6
2019-10-05 16:15,60.2,26,63.4,3467.8,480.7,4.6,423.7,52.7
2019-10-05 16:30,64.8,25.5,61.4,3492.6,467.4,4.5,415.6,52.8
2019-10-05 16:45,68.3,25.2,58.5,3559.9,462.3,4.5,420.8,53.3
2019-10-05 17:00,69.1,24.9,58.2,3728.8,480.8,4,411.3,52.8
2019-10-05 17:15,64.3,25.1,62.9,3969.1,519.8,3.9,397.8,52.8
2019-10-05 17:30,62,25.5,63.6,4168.6,532.4,3.7,391.6,52.4
2019-10-05 17:45,63,25.6,62.7,4164.5,522.6,3.8,391.5,53
2019-10-05 18:00,62.6,25.6,63,3988.6,502.3,4.1,391,53.1
2019-10-05 18:15,62.5,25.6,63.3,3732.5,481,4.2,391.4,52.6
2019-10-05 18:30,62.4,25.6,63.5,3636.9,477.4,4,393.5,52.9
2019-10-05 18:45,62.5,25.6,63.2,3564.3,467.6,4,393.8,52.6
2019-10-05 19:00,62.3,25.6,63.6,3459.1,459.9,4,393.1,52.5
2019-10-05 19:15,61.8,25.6,63.9,3405.8,456.9,3.9,391.1,52.8
2019-10-05 19:30,63.1,25.5,63.2,3138.8,426.1,4.1,386.8,52.7
2019-10-05 19:45,62.5,25.6,63.5,3038.4,420.1,4.1,385.4,52.7
2019-10-05 20:00,63.4,25.6,63,2931.3,413.2,4.1,384,53.2
2019-10-05 20:15,67.2,25.5,60,2932.2,405,3.8,382.5,52.6
2019-10-05 20:30,65.5,25.5,61.1,3119.7,435.9,3.8,381.7,53.3
2019-10-05 20:45,66.5,25.5,60.3,3224.5,442.7,3.7,384,52.9
2019-10-05 21:00,67.1,25.5,59.2,3341.5,450.9,3.7,383.1,53.2
2019-10-05 21:15,67.2,25.5,58.7,3394.3,483.4,3.4,388.3,52.8
2019-10-05 21:30,67.2,25.5,59.2,3414.6,474.1,3.8,388.8,52.7
2019-10-05 21:45,67.3,25.4,59.3,3381.9,467.9,3.9,385.9,52.6
2019-10-05 22:00,67.3,25.4,59.5,3389.8,470.9,3.7,388.5,52.6
2019-10-05 22:15,67.3,25.3,60,3370.2,468.3,3.7,388.6,52.5
2019-10-05 22:30,67.1,25.3,60.3,3286.6,458.9,3.9,389.7,52.8
2019-10-05 22:45,67.4,25.3,60.2,3208.1,450.2,3.5,391.3,52.2
2019-10-05 23:00,67.4,25.3,60.2,3127,446.5,3.5,394.8,52.4
2019-10-05 23:15,67.1,25.2,60.9,3000.3,440.9,3.4,394.1,52.1
2019-10-05 23:30,67.8,25.3,60.1,2887,435.2,3.3,393.9,51.6
2019-10-05 23:45,66,26,58.6,2841.8,435.5,3.5,394.5,50.8
2019-10-06 0:00,67.4,25.9,58.5,2708.3,411.2,4,319.9,50.7
2019-10-06 0:15,67.9,26.1,57.7,2578.1,396.5,4.3,0,50.2
2019-10-06 0:30,68.8,26,57.5,2455.4,384.8,4.5,0,50.3
2019-10-06 0:45,69.6,26,57.4,2353.2,374.1,4.7,0,50.3
2019-10-06 1:00,70.1,26,57.2,2253,366.2,4.7,0,50.3
2019-10-06 1:15,70.7,26,57.2,2205.6,361,4.7,0,50.3
2019-10-06 1:30,71.6,25.9,57.1,2104.8,348.4,4.8,0,50.3
2019-10-06 1:45,72.7,25.8,57.4,2012,339.1,4.9,0,50.2
2019-10-06 2:00,73.2,25.7,57.4,1944.1,329.6,4.9,0,50.2
2019-10-06 2:15,74.1,25.6,57.6,1866.2,318.9,4.9,0,50.2
2019-10-06 2:30,74.8,25.6,57.5,1795.2,306.4,5,0,50.2
2019-10-06 2:45,75.6,25.6,57.3,1686.1,291.4,5.2,0,50.2
2019-10-06 3:00,76.1,25.5,57.4,1625.2,283.3,5.2,0,50.3
2019-10-06 3:15,76.8,25.5,57.3,1558.8,272.2,5.4,0,50.2
2019-10-06 3:30,77.6,25.6,57.1,1469.5,258.6,5.6,0,50.2
2019-10-06 3:45,78.3,25.5,57.2,1425.7,253.1,5.7,0,50.3
2019-10-06 4:00,79,25.5,57.1,1372.6,245.7,5.7,0,50.3
2019-10-06 4:15,79.6,25.5,57.1,1326.4,238,5.8,0,50.4
2019-10-06 4:30,80,25.4,57.1,1290.3,231.5,5.9,0,50.4
2019-10-06 4:45,80.7,25.4,57.1,1248.9,223,6,0,50.4
2019-10-06 5:00,81,25.4,57,1208.4,215.2,6,0,50.4
2019-10-06 5:15,81.7,25.4,57.1,1175,209.1,6,0,50.4
2019-10-06 5:30,82,25.4,57,1136.7,200,6.1,0,50.4
2019-10-06 5:45,82.7,25.4,56.9,1097.6,189.9,6.1,0,50.4
2019-10-06 6:00,83.3,25.4,56.9,1053.7,178.2,6.2,0,50.3
2019-10-06 6:15,84,25.3,57,1025.7,173.7,6.2,0,50.4
2019-10-06 6:30,85.5,24.8,57.6,962.6,152.3,5.8,0,51.7
2019-10-06 6:45,85.2,24.4,59.9,959.6,162.2,5.3,2.9,51.3
2019-10-06 7:00,84.9,24.2,60.6,951.1,158.7,5.1,7.8,51.2
2019-10-06 7:15,84.9,24.1,61,923.9,147.7,4.9,15.6,51.3
2019-10-06 7:30,85.1,24.1,61.1,904.7,136.8,4.7,51.7,51.2
2019-10-06 7:45,85.3,24.1,61.2,884.9,128.5,4.5,436.2,51.3
2019-10-06 8:00,85.5,24.2,61.1,878,126.5,4.1,455.9,51.3
2019-10-06 8:15,85.6,24.2,61.2,857.3,120.3,4.1,486.8,51.3
2019-10-06 8:30,85.9,24.3,61.2,841.2,118.3,4,502.3,51.3
2019-10-06 8:45,86.2,24.4,61.2,829.2,112.1,4,490.6,51.4
2019-10-06 9:00,86.8,24.5,60.5,816.1,104.5,4,482.3,51.6
2019-10-06 9:15,86.3,24.6,60.7,843.8,105.2,4,507.1,51.9
2019-10-06 9:30,87.5,24.7,58.8,827.7,80.8,4.2,514.5,51.8
2019-10-06 9:45,89.9,24.8,55.4,752.2,39.3,5.2,549.2,51.9
2019-10-06 10:00,90.2,24.8,54.8,756.3,40.1,5.1,505.1,51.7
2019-10-06 10:15,89,24.8,56.7,772.5,53.4,5.3,577.1,51.8
2019-10-06 10:30,88.1,25.2,55.6,796.5,50.2,5.1,680,52.2
2019-10-06 10:45,87.7,25.8,51.8,819.3,42.5,5.3,708.3,52.2
2019-10-06 11:00,84.5,26.3,52.3,874.2,53.6,5.3,783.9,52.2
2019-10-06 11:15,83.1,26.8,50.9,932.2,58.8,5.2,731.4,52.2
2019-10-06 11:30,84.4,27.2,47.8,963.7,49.1,5.4,755.5,52.1
2019-10-06 11:45,84,27.3,45.8,994,54,5.2,615.4,52.1
2019-10-06 12:00,84,27.3,45.4,1019.2,57.9,5.4,696.9,52.2
2019-10-06 12:15,84.1,27.5,44.4,1006.2,46.4,5.8,759.2,52.1
2019-10-06 12:30,83.5,27.6,43.4,1033,43.7,6.1,530.8,52.6
2019-10-06 12:45,83.4,27.2,44.2,1077,56.8,6.5,465.9,52.6
2019-10-06 13:00,83.4,26.9,44.8,1117.3,69.6,6.3,606.4,52.4
2019-10-06 13:15,83,27,44.8,1153.1,70.7,6.5,751,52.5
2019-10-06 13:30,82,27.1,44,1257,80.8,6.3,519.6,52.8
2019-10-06 13:45,81.1,26.9,44.6,1349.5,96.3,6.7,547.2,52.6
2019-10-06 14:00,80,26.8,45.3,1457.7,117.1,6.9,597.4,52.8
2019-10-06 14:15,79.6,27,45.7,1481.2,118.4,7.4,670.7,52.9
2019-10-06 14:30,78.7,26.8,46.5,1611.1,142.7,7.1,540.2,52.9
2019-10-06 14:45,77.8,26.7,46.8,1761.8,163.2,7.1,488.3,53.6
2019-10-06 15:00,77.6,26.6,47.6,1822.8,169,7.7,500.4,53.1
2019-10-06 15:15,76.6,26.4,48.4,1996.5,193.6,8,467,53
2019-10-06 15:30,75.8,26.6,46.5,2108,196.9,8.2,449.6,53.1
2019-10-06 15:45,75.4,26.4,44.9,2219.5,220,8.4,409.9,53.2
2019-10-06 16:00,74.8,26.3,44.2,2408.7,253.2,8,408.6,53
2019-10-06 16:15,73.7,26.1,44.3,2723.6,284.7,7.1,412.5,53.4
2019-10-06 16:30,73.8,26.1,44.3,2769.7,290.8,7.2,399.4,53
2019-10-06 16:45,73.5,25.9,43.6,3011.7,328,6.8,393.1,53.2
2019-10-06 17:00,74.3,25.6,46,3255,378.7,6.4,395,52.8
2019-10-06 17:15,72.7,25.4,50,3419.4,411.4,6.5,395.5,53.2
2019-10-06 17:30,71.9,25.5,50.6,3425.8,413.5,6.6,394.6,52.9
2019-10-06 17:45,73,25.4,49.7,3268.3,395.6,7.2,393.8,52.6
2019-10-06 18:00,73.2,25.3,49.6,3393.8,413.5,7,393.7,52.8
2019-10-06 18:15,73.5,25.3,49.4,3425.6,415.5,6.6,392.8,52.7
2019-10-06 18:30,74.1,25.3,48.8,3416.9,413,6.8,389.7,52.8
2019-10-06 18:45,74,25.3,49,3390.9,417.2,6.8,390.8,53.1
2019-10-06 19:00,73.7,25.3,49.2,3345.9,417.5,7,387.2,53.1
2019-10-06 19:15,73.9,25.3,48.9,3468.6,427.2,7,384,52.9
2019-10-06 19:30,75.4,25.5,45.9,3072.1,380.3,7.1,385.5,53.1
2019-10-06 19:45,77.6,25.4,47.2,2633,340.8,8.2,387.6,52.4
2019-10-06 20:00,73.5,25.6,46.2,3779.2,476.6,6.3,387.3,52
2019-10-06 20:15,70.8,26,47.8,4053.7,511.7,6.4,385,52.2
2019-10-06 20:30,67.5,26.4,49.5,4172.2,527.6,6.6,381.3,52
2019-10-06 20:45,67.2,26.1,51.7,4153.2,527.1,6.6,380.4,52.5
2019-10-06 21:00,72.2,25,50.9,4153.3,521.5,6.2,380.6,52.8
2019-10-06 21:15,71.8,25.7,48.5,4287,533.7,6,382.2,52.1
2019-10-06 21:30,71.1,26,47.3,4353.6,532.1,5.9,381.3,51.8
2019-10-06 21:45,71.1,26,47.4,4231.5,526.8,5.8,381.8,52.4
2019-10-06 22:00,72.1,25.8,47.2,4005.3,515.6,5.8,386.6,52.5
2019-10-06 22:15,72.6,25.8,46.3,3602.4,476.7,6.5,387.6,51.7
2019-10-06 22:30,73,25.7,45.5,3527.8,470.2,6.3,387.9,51.8
2019-10-06 22:45,73.9,25.5,44.7,3568.3,468.5,5.9,388.4,51.3
2019-10-06 23:00,75.3,25.3,44.6,3249.1,435.9,5.8,390,51.5
2019-10-06 23:15,75,25.2,43.5,3474.6,453,5.2,391.5,51.2
2019-10-06 23:30,75,25.2,45.1,3433.4,465.7,5,392.2,51.4
2019-10-06 23:45,74.2,25.3,46.5,3331.4,465,4.9,205.7,50.5
2019-10-07 0:00,74,25.5,46.5,3150.1,443.5,5.1,0,50.4
2019-10-07 0:15,74.3,25.5,46.7,3018.5,428.2,5.2,0,50.4
2019-10-07 0:30,75.1,25.5,47.2,2845.6,419.5,5.4,0,50.3
2019-10-07 0:45,75.4,25.5,47.2,2768.6,414.4,5.3,0,50.3
2019-10-07 1:00,75.9,25.6,47.4,2669,406.5,5.3,0,50.2
2019-10-07 1:15,76.9,25.5,48,2482.7,388.7,5.2,0,50.3
2019-10-07 1:30,76.7,25.6,47.7,2501.8,390.9,5.2,0,50.2
2019-10-07 1:45,77.5,25.6,48,2386.5,378.5,5.3,0,50.2
2019-10-07 2:00,78,25.5,48.2,2291.6,366.9,5.3,0,50.2
2019-10-07 2:15,78.4,25.5,48.5,2167,351.9,5.4,0,50.2
2019-10-07 2:30,79,25.5,48.6,2060.1,341.1,5.3,0,50.3
2019-10-07 2:45,79,25.6,48.6,1993.5,332.7,5.2,0,50.2
2019-10-07 3:00,79.2,25.5,48.8,1955.8,329,5.2,0,50.2
2019-10-07 3:15,80,25.6,48.8,1841.5,311.7,5.3,17.8,50.8
2019-10-07 3:30,80.9,25,52.3,1525.9,266,5.3,397.3,52.8
2019-10-07 3:45,84.4,24.5,55.6,1185.1,198.1,5.9,398.4,53
2019-10-07 4:00,85.9,24.6,56.9,988.6,159.9,7.6,8.9,50.5
2019-10-07 4:15,89.9,24.9,55.2,740.1,69.9,8.1,0,50.4
2019-10-07 4:30,92.3,24.9,54.7,585.7,21.4,8.1,0,50.5
2019-10-07 4:45,93.5,25,54.5,525.2,20,8,0,50.5
2019-10-07 5:00,94.4,24.9,54.6,439.9,20,7.8,0,50.4
2019-10-07 5:15,94.9,24.9,54.4,413.4,20,7.5,0,50.5
2019-10-07 5:30,95,24.8,54.5,401.1,20,7.6,0,50.7
2019-10-07 5:45,95,24.7,54.4,400,20,7.7,0,50.7
2019-10-07 6:00,95,24.6,54.5,400,20,7.5,0,50.6
2019-10-07 6:15,95,24.5,54.6,400,20,7.1,0,50.3
2019-10-07 6:30,94.9,24.1,56,400,20,6.3,0,51.6
2019-10-07 6:45,94.1,23.8,57,400,20,6.1,0,51.6
2019-10-07 7:00,94,23.7,57.4,400,20,6.2,358.4,51.7
2019-10-07 7:15,94,23.7,57.6,400,20,5.9,406.5,51.4
2019-10-07 7:30,94,23.7,57.8,400,20,5.8,408.2,51.5
2019-10-07 7:45,94,23.7,57.9,400,20,5.9,408.9,51.7
2019-10-07 8:00,94,23.7,57.8,407,20,6.4,407.9,52.3
2019-10-07 8:15,93.9,23.7,58.2,443.3,20,6.7,408,52.2
2019-10-07 8:30,93.9,23.7,58.1,445.5,20.1,6.5,419.8,52.4
2019-10-07 8:45,93.5,23.7,58.5,469.1,35.4,6.3,418,52
2019-10-07 9:00,92.6,23.7,59.3,519.3,81.2,5.9,406.8,52.4
2019-10-07 9:15,91.4,23.6,59.8,553.8,83,5.7,415.5,52.4
2019-10-07 9:30,91.9,24.1,58.1,572.7,70.9,5.5,406.4,51.5
2019-10-07 9:45,91,23.7,59.2,592.5,73.5,5.8,405.1,51.9
2019-10-07 10:00,90.9,23.9,58.9,614.6,68.3,6,408.4,51.7
2019-10-07 10:15,88.1,24.1,59.8,757.5,125.3,5.8,412.2,51.6
2019-10-07 10:30,87.7,24.5,58.9,800.7,130.2,5.9,432.5,52.4
2019-10-07 10:45,86.9,23.8,61.2,760,109.3,6.6,441.5,52.7
2019-10-07 11:00,85,24.1,61.2,881.3,157.4,6.1,425.1,52.6
2019-10-07 11:15,83.1,24.6,59.2,1120.2,203.9,5.6,411.2,52.1
2019-10-07 11:30,80.2,25,58.5,1308.3,232.7,5.3,402.3,52.1
2019-10-07 11:45,79.1,25.2,57.4,1406.9,240.1,4.9,406.3,52.7
2019-10-07 12:00,77.8,25.3,58.1,1506.5,257,5.2,406.3,52.6
2019-10-07 12:15,77.3,25.4,57.4,1575.2,263.4,5.2,414.4,53
2019-10-07 12:30,75.5,25.5,58.8,1692.9,285,5.2,398.3,52.9
2019-10-07 12:45,74,25.6,58.9,1791.5,307.3,4.9,400,52.1
2019-10-07 13:00,75.7,25.4,57,1823.8,297.2,4.7,418.3,52
2019-10-07 13:15,73.1,25.2,60.3,1977.2,356.5,4.7,397.2,52.1
